"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"443111901648941056","","","2014-03-10 19:51:24 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","RT @jacobsberg: ""Punk-Ass Book Jockeys"": Library Anxiety in the Television Programs Community &amp; Parks and Recreation by @EamonTewell http:/…","443109522740379648","117450420","2014-03-10 19:41:57 +0000","http://digitalcommons.unl.edu/libphilprac/1060/#.UxIEHjiG5xc.twitter,http://digitalcommons.unl.edu/libphilprac/1060/#.UxIEHjiG5xc.twitter"
"443046075579240449","","","2014-03-10 15:29:50 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Hey @iamkelis, they calling you out! p.s. Can't wait for FOOD! http://t.co/AnnrKrrlJ4","","","","http://on.wsj.com/1g19kIf"
"442025544839081984","442016903230681088","250222272","2014-03-07 19:54:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@gmdud4 ugh don't remind me","","","",""
"442025499951628288","","","2014-03-07 19:54:26 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @archivesmatter: Oops...Address labels can hold secrets!

http://t.co/RYBIOmiz9K","442016690683924481","145080615","2014-03-07 19:19:25 +0000","http://www.forbes.com/sites/kashmirhill/2014/03/07/why-you-need-to-rip-the-mailing-label-off-magazines-as-soon-as-they-arrive/,http://www.forbes.com/sites/kashmirhill/2014/03/07/why-you-need-to-rip-the-mailing-label-off-magazines-as-soon-as-they-arrive/"
"442007217819369472","","","2014-03-07 18:41:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","ATL✈️MIA","","","",""
"441051792550682624","441050345079570432","1012488631","2014-03-05 03:25:16 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@BergisJules my question is which characteristics would be important to adopt: in services, in description, in cllx dev, all of the above?","","","",""
"441048262456258560","441040361860108288","1012488631","2014-03-05 03:11:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@BergisJules definitely - certain parts of c&amp;u's operate very much like businesses/corporations (for better or worse)","","","",""
"440923790491811840","440920816474402816","16617663","2014-03-04 18:56:38 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@LizManganiello You could also sleep/drool on him without fear - it'll probably be more action than he normally gets #BOOM #marriagejokes","","","",""
"440606980563296256","","","2014-03-03 21:57:44 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","RT @archivesnext: Records Management and University Archives: Perfect Together https://t.co/3WboN3bZMJ","440605468411441152","17315836","2014-03-03 21:51:44 +0000","https://blogs.princeton.edu/mudd/2014/02/records-management-and-university-archives-perfect-together/,https://blogs.princeton.edu/mudd/2014/02/records-management-and-university-archives-perfect-together/"
"440348842035519488","","","2014-03-03 04:51:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Alright alright alright","","","",""
"440342923956068354","","","2014-03-03 04:28:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Spike Jonze is friggin' adorable","","","",""
"440342795300392960","","","2014-03-03 04:27:58 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @_Cooper: Her?","440342654799581184","160123057","2014-03-03 04:27:24 +0000",""
"440340178725384192","","","2014-03-03 04:17:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Omg someone just EGOT'd","","","",""
"440338615457955840","","","2014-03-03 04:11:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Am I the only one who thinks this song is terrible? #Oscars2014","","","",""
"440338216629989376","440338103677366273","74669397","2014-03-03 04:09:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@billyeichner the botched name? Yeah no idea","","","",""
"440323395310612481","","","2014-03-03 03:10:52 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Holy shit, Charlize","","","",""
"440227626872242176","","","2014-03-02 20:50:19 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","I see you, Spring http://t.co/jIx2vBx3VE","","","","http://twitter.com/jdbence/status/440227626872242176/photo/1"
"439578854290894848","","","2014-03-01 01:52:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","I can't believe they killed Pendrell","","","",""
"439159327472226304","439158531485605888","22779978","2014-02-27 22:05:17 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@save4use yeesh! All too familiar with that.","","","",""
"439126644175818752","","","2014-02-27 19:55:25 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","""This series also contains catering menus from University events""","","","",""
"439042363047305216","439041101467750400","281175644","2014-02-27 14:20:31 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@kathrynchiasson :'(","","","",""
"438875229302321152","438866060746686465","34408060","2014-02-27 03:16:23 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@bjdoraz anything other than regular/double stuf are abominations","","","",""
"438666136893538304","438665140175900672","2340454758","2014-02-26 13:25:31 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@dbj2015 ""Hop on the back of my early-model Vespa""","","","",""
"438423926293553153","","","2014-02-25 21:23:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fell down a rabbit hole charting name changes in Google Ngram Viewer - here's @EmoryUniversity/#EmoryCollege http://t.co/MHPheRBviO","","","","http://bit.ly/MrWPOA"
"437645575115124736","","","2014-02-23 17:50:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Oldest fortified settlement in the US might be in GA, not FL #fortcaroline #twitterstorians  http://t.co/EYQsdY0LJr","","","","http://bit.ly/1ftOQvO"
"437091288203423744","437050228127334400","593960340","2014-02-22 05:07:38 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@lshort621 13 episodes in 3 #oops","","","",""
"437049658867990528","437047634441027584","114779832","2014-02-22 02:22:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@cowboycourtney stoppppp it","","","",""
"436864356174028800","","","2014-02-21 14:05:53 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Shout-out to @EmoryLibraries featured in @emorywheel http://t.co/8g0E4kWjAr","","","","http://bit.ly/1bsFiBB"
"436588832340054016","436588406693711872","1012488631","2014-02-20 19:51:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@BergisJules agreed but the scalability of crawling ephemeral student life websites boggles my mind at the moment","","","",""
"436582218405011456","","","2014-02-20 19:24:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @KenyonCollege: Thanks, @TheOnion! Always happy to help fuel resentment among our alumni! http://t.co/o5DQBLnX9w #KenyonCollege","436558669871087616","29245121","2014-02-20 17:51:12 +0000","http://onion.com/1jMI3gQ,http://onion.com/1jMI3gQ"
"436580739485011968","","","2014-02-20 19:18:54 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @AmyHildrethChen: ""The collector is an honest lone vampire; the archivist is a licensed vampire."" Andrei Codrescu, Bibliodeath, 63.","436524468656414720","850346124","2014-02-20 15:35:18 +0000",""
"436580645423558656","","","2014-02-20 19:18:31 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @wateryothoughts: According to one source, this is where the #culturewars phrase originated w/ James Davison Hunter #artsadmin http://t.…","436522171679010816","1067125394","2014-02-20 15:26:10 +0000","http://twitter.com/wateryothoughts/status/436522171679010816/photo/1,http://twitter.com/wateryothoughts/status/436522171679010816/photo/1"
"436578855835684864","436567411505258497","1012488631","2014-02-20 19:11:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@BergisJules I can't say that we are but not by design - mostly because I haven't come across any","","","",""
"436495735472021504","","","2014-02-20 13:41:07 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","RT @tjowens: ""He called it a “library” because it sounded less forbidding than “archive,” http://t.co/SlfRRwNI71","436493940402188288","10034972","2014-02-20 13:33:59 +0000","http://mobile.nytimes.com/2014/02/19/opinion/obama-and-his-library-go-small.html?_r=0&referrer=,http://mobile.nytimes.com/2014/02/19/opinion/obama-and-his-library-go-small.html?_r=0&referrer="
"436191654035619840","","","2014-02-19 17:32:49 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","I think #Emory students are ironically playing rap/hip hop at #wonderfulwednesday that I listened to in college - when they were 12-14","","","",""
"436177115164467200","436175634499260417","19409278","2014-02-19 16:35:02 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@barkivist I have been witnessing this firsthand over the past year","","","",""
"435917841263783936","","","2014-02-18 23:24:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","*jaw drop* ""Georgians can now purchase custom Confederate flag license plates"" #johnnyreb #wtf http://t.co/gJrGTGQx3C via @cl_atlanta","","","","http://bit.ly/1e5hI8X"
"435608348973465600","","","2014-02-18 02:54:58 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @emorywheel: The Wheel and @TheEmorySpoke: frenemies since 1956. http://t.co/Eq4S2UIDxj","435607309746974720","26306540","2014-02-18 02:50:50 +0000","http://twitter.com/emorywheel/status/435607309746974720/photo/1,http://twitter.com/emorywheel/status/435607309746974720/photo/1"
"435563858543902721","","","2014-02-17 23:58:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @emorywheel: Confirmed: Jazzman's Cafe in the library will be replaced by Peet's Coffee (@Peets_Tweets) this summer.","435563424110497792","26306540","2014-02-17 23:56:27 +0000",""
"435462197024550913","435441093069402113","17315836","2014-02-17 17:14:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@archivesnext I think about the term #webarchiving which is the accepted term and is often being done outside trad archivist roles","","","",""
"435451384658276353","435449796325679104","168644732","2014-02-17 16:31:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eiratansey Interesting Q; rcntly learned the college where my dad worked employs one prof librarian, many union-trained librarians","","","",""
"434469319347814400","434441966693388288","34408060","2014-02-14 23:28:52 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@bjdoraz they really do love me","","","",""
"434469250376282112","","","2014-02-14 23:28:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","""Every kitten becomes a cat"" #houseofcards #tvbinge","","","",""
"434379765827383296","","","2014-02-14 17:33:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","""He has pants. They are crazy"" - @cowboycourtney","","","",""
"434157998374547456","434156620218912770","614819686","2014-02-14 02:51:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@PonceCityGoats I'm going to be so crazy normal tomorrow - y'all will know exactly how to handle it","","","",""
"434153886949969920","","","2014-02-14 02:35:27 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","New three-day snow day low: Netflix repeatedly asking if I am ""still watching __"" because of long periods of inactivity during numerous eps","","","",""
"434038835375116289","433981834842488834","130152163","2014-02-13 18:58:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@olivialk I had brownies. Oops #snowdaymeals","","","",""
"433587692228452352","","","2014-02-12 13:05:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Starting to look like #hothlanta out there","","","",""
"433439982649634816","","","2014-02-12 03:18:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Brace for impact, #ATL! #gawx http://t.co/minoSeiqWP","","","","http://twitter.com/jdbence/status/433439982649634816/photo/1"
"433016744471715842","","","2014-02-10 23:16:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Welp, had to experience ATL pre-storm grocery pandemonium for myself to believe it #beware #itsreal #getmeoutofhere","","","",""
"432994446633107456","432994220010643456","1340322055","2014-02-10 21:48:15 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@jakemjoseph sounds like you have a fun snowday planned!","","","",""
"432991386103992320","432990850667544576","1340322055","2014-02-10 21:36:05 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@jakemjoseph yikes! where is this?!","","","",""
"432985415520620544","","","2014-02-10 21:12:22 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @emorywheel: BREAKING: Emory is closed tomorrow due to anticipated weather conditions.","432960470132084736","26306540","2014-02-10 19:33:14 +0000",""
"432985300688961536","432952248591601664","19409278","2014-02-10 21:11:54 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@barkivist looks awesome!","","","",""
"432641935216361472","432623900174721025","804573606","2014-02-09 22:27:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ECRLawrence it rings a bell but clearly there's a reason I haven't heard it in a while... #notherbest","","","",""
"431992695746461696","","","2014-02-08 03:27:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Did they seriously just skip over #WWII in their historical overview? #olympics","","","",""
"431991526282264577","","","2014-02-08 03:23:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","#Lol RT @NicoleG_Haus: Look at all the communism. #olympics2014","","","",""
"431991245016424448","","","2014-02-08 03:21:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","The backhanded comments from the commenters on the #OpeningCeremony are hilarious and welcomed","","","",""
"431840680831229952","","","2014-02-07 17:23:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @archivesnext: Help transcribe Monuments Men (and Women) docs https://t.co/udGU8aGvh6","431818808664129536","17315836","2014-02-07 15:56:41 +0000","https://transcription.si.edu/project/6669,https://transcription.si.edu/project/6669"
"431122229904961537","","","2014-02-05 17:48:44 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","I scored 12 out of 12 on @Vulture's Can You Guess Famous Mean Girls Lines From Just a Freeze-Frame?. #BeatThat http://t.co/HPMUVdJDHo","","","","http://vult.re/1cScd1n"
"430900750248472576","","","2014-02-05 03:08:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @ryangravel: @AtlantaBeltLine wins Overall Excellence Award for Smart Growth Achievement from US EPA &gt;    http://t.co/PPLq3n544x","430840063455690752","212058001","2014-02-04 23:07:30 +0000","http://beltline.org/2014/02/04/atlanta-beltline-receives-national-award-for-smart-growth-achievement-from-u-s-epa/,http://beltline.org/2014/02/04/atlanta-beltline-receives-national-award-for-smart-growth-achievement-from-u-s-epa/"
"430759445594132481","","","2014-02-04 17:47:09 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Proof that y'all should come visit ATL in Apr-May and Sept-Oct | ""The Pleasant Places to Live"" via @kellegous http://t.co/WTqN7qognA","","","","http://bit.ly/1br4BSv"
"429831797237899264","","","2014-02-02 04:21:01 +0000","<a href=""http://www.feedly.com"" rel=""nofollow"">feedly</a>","Gotta love the news out of #Vermont: ""UVM wins grant to help improve production of hops"" http://t.co/OWaZ86Jllv","","","","http://feedly.com/k/1i6jOcT"
"429452054377934848","","","2014-02-01 03:12:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @lyonsnm: No matter what happens in this world, I will never give up on you, salt.","429450857718218752","27891689","2014-02-01 03:07:17 +0000",""
"429444703210459136","429411282392219648","19409278","2014-02-01 02:42:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@barkivist seems legit!","","","",""
"429444327564410880","","","2014-02-01 02:41:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Bill_Nye_Tho__: 80 DAYS UNTIL THE NEXT EARTH DAY IN CASE U WERE WONDERING","429407062536093696","898124258","2014-02-01 00:13:16 +0000",""
"429358661795082240","","","2014-01-31 21:00:56 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @GA_Archivists: Know of GA archives missing from this map? http://t.co/E12hZ36cXA Enter SAA's Find the Local Gov't Archives Contest: htt…","429353642073001987","831992772","2014-01-31 20:40:59 +0000","http://bit.ly/1fsxLl2,http://bit.ly/Mn7ZEH,http://bit.ly/1fsxLl2,http://bit.ly/Mn7ZEH"
"429322800156135424","429314422902120448","850346124","2014-01-31 18:38:26 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@AmyHildrethChen oh, you know, politics around collections :/","","","",""
"429307394058104833","","","2014-01-31 17:37:13 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH!!!!!!!!!!!!!!!!!!!!!!","","","",""
"428632448151220224","","","2014-01-29 20:55:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Emory closed again tomorrow. I've been at work 4 hours this week - normally would be happy but cabin fever is setting in #thumbstwiddling","","","",""
"428537690271645697","","","2014-01-29 14:38:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @CobbCoBraves: We guess that yesterday some of you could have walked to the 2017 home of the #Braves. Take that #MARTA!","428524142556880897","274321601","2014-01-29 13:44:51 +0000",""
"428536189860073472","","","2014-01-29 14:32:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @cfraser83: 800 kids stuck @ school. Cars abandoned. Can we hve a real public transportation talk now? @governordeal @KasimReed http://t…","428518768567144448","25442192","2014-01-29 13:23:30 +0000","http://twitter.com/cfraser83/status/428518768567144448/photo/1,http://twitter.com/cfraser83/status/428518768567144448/photo/1"
"428282571001053184","428282392986386433","43990266","2014-01-28 21:44:56 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@PuraVidaChris @deutche @elizabethstiles @cbaumgarten @lyonsnm @bjdoraz so the takeaway here is... Kenyon is #1?","","","",""
"428244378357071872","","","2014-01-28 19:13:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @emorywheel: A spare scarf for Mr. Woodruff? #EmorySnow http://t.co/0UHUSecYZD","428237758042099712","26306540","2014-01-28 18:46:52 +0000","http://twitter.com/emorywheel/status/428237758042099712/photo/1,http://twitter.com/emorywheel/status/428237758042099712/photo/1"
"428156563258241024","428154255547981825","281175644","2014-01-28 13:24:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@kathrynchiasson it's a medical necessity!","","","",""
"424608674716594176","","","2014-01-18 18:26:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Rolling Stone has all the breaking stories you can't read anywhere else: http://t.co/J5TeymfUwu","","","","http://twitter.com/jdbence/status/424608674716594176/photo/1"
"424390916866994176","424389266576506881","34408060","2014-01-18 04:00:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@bjdoraz this many people care: 0","","","",""
"424379286317846528","","","2014-01-18 03:14:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Time goes by... So slowly","","","",""
"424377556104540160","","","2014-01-18 03:07:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Bill_Nye_Tho__: RT if your egg didn't break during the egg drop in grade school you a real G","424375466846208000","898124258","2014-01-18 02:59:30 +0000",""
"424370174913810432","","","2014-01-18 02:38:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Call on Me (I'm the same boy I used to be) #10yearsold","","","",""
"423912232494563330","423908321100173313","101663889","2014-01-16 20:18:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@MDisney2 hush up, Disney","","","",""
"423560206841155584","423543045858938881","22662058","2014-01-15 20:59:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@StewartVarner Congrats!","","","",""
"423492891650969600","423492299239485440","34408060","2014-01-15 16:32:28 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","@bjdoraz  I see what you did there","","","",""
"423491407207092224","","","2014-01-15 16:26:34 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","Apparently, I brought my sassy-email-pants to work today","","","",""
"422879936961990656","","","2014-01-13 23:56:48 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Vermont Atty Gen FTW: “Settlement: Turns Out A Product Has To Actually Be Made In #Vermont To Bear That Label” http://t.co/oiPGQynfZa","","","","http://bit.ly/1d1U2RO"
"422828627596963842","422819906908741632","168644732","2014-01-13 20:32:55 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@eiratansey word","","","",""
"421740099030614016","","","2014-01-10 20:27:29 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","re: my earlier #OAH2014 tweet: shout-out to the ""Teaching with Manuscript Materials"" session on Sunday 4/12","","","",""
"421738475877322753","421737355569926144","17315836","2014-01-10 20:21:02 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@archivesnext And, yes, wouldn't hurt for archives folks to go; I likely will (since it is one mile away from me)","","","",""
"421737167258656769","421736769025888257","17315836","2014-01-10 20:15:50 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@archivesnext I was just comparing the program to AHA's; doesn't seem to have as much engagement with the word/idea/practice of ""archives""","","","",""
"421735915795398657","","17315836","2014-01-10 20:10:52 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@archivesnext #OAH2014 doesn't seem to engage archives as much as I would have liked; maybe not the right forum for that kind of discussion","","","",""
"421716754335666176","421716374352711680","168644732","2014-01-10 18:54:44 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@eiratansey Very jealous of that. In this part of the South, ATL and the NC triangle are the only options. Though others pop up sometimes","","","",""
"421715761733050368","421714630939910145","168644732","2014-01-10 18:50:47 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@eiratansey doooo itttttt","","","",""
"421685763437527040","421683947383185408","101663889","2014-01-10 16:51:35 +0000","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","@MDisney2 same night as GoT!","","","",""
"421476753635176448","","","2014-01-10 03:01:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Jeopardy test! #aboycandream","","","",""
"420539737598734336","","","2014-01-07 12:57:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Breaking out the heavy clothes I haven’t worn in 3 years in ATL http://t.co/WNBHQ9GwoD","","","","http://twitter.com/jdbence/status/420539737598734336/photo/1"
"420388654230421504","","","2014-01-07 02:57:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Anddddd my heater just broke","","","",""
"418907123712409601","","","2014-01-03 00:50:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Quotes from family vacation: *crying* “she kicked me in the face again!”","","","",""
"418802532668813312","418754653715574786","850346124","2014-01-02 17:54:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@AmyHildrethChen very cool!","","","",""
"418259714032431104","418256991903948800","34408060","2014-01-01 05:57:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@bjdoraz &lt;3 u","","","",""
"418255226567540737","418237592715268096","34408060","2014-01-01 05:39:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@bjdoraz unlike this tweet #HappyNewYear","","","",""
"417760629861003264","417749330062098432","17315836","2013-12-30 20:54:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@archivesnext regrettably, no. Can I expect some thoughts on the blog afterward?","","","",""
"417390608714850304","","","2013-12-29 20:24:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Just just did some finger-wagging at some indignant fellow airline passengers - what is wrong with people? #ALBtoEWR","","","",""
"416769105799442432","","","2013-12-28 03:14:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @bluthquotes: I should be in this Poof!","416768016311799809","104937383","2013-12-28 03:10:12 +0000",""
